22,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,355,0.8641975308641976
22,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,781,0.8641975308641976
22,100,100,0.95,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,230,0.8641975308641976
23,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,165,0.8641975308641976
23,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,627,0.8641975308641976
23,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,164,0.8641975308641976
23,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,975,0.8641975308641976
23,100,100,0.95,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,179,0.8641975308641976
24,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,148,0.8641975308641976
24,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,980,0.8641975308641976
24,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,453,0.8641975308641976
24,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,470,0.8641975308641976
24,100,100,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,795,0.8641975308641976
25,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,88,0.8641975308641976
25,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,859,0.8641975308641976
25,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,661,0.8641975308641976
25,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,770,0.8641975308641976
25,100,100,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post uppercase,binary,421,0.8641975308641976
26,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,682,0.8354430379746836
26,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,180,0.8354430379746836
26,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,967,0.8354430379746836
26,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,78,0.8354430379746836
26,100,200,0.99,No difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,789,0.8354430379746836
27,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,304,0.8354430379746836
27,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,638,0.8354430379746836
27,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,237,0.8354430379746836
27,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,975,0.8354430379746836
27,100,200,0.99,No difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Anorexia Model,Level post lowercase,binary,408,0.8354430379746836
28,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,231,0.8500000000000001
28,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,898,0.8500000000000001
28,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,814,0.8500000000000001
28,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,717,0.8500000000000001
28,100,100,0.9,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,979,0.8500000000000001
29,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,116,0.8500000000000001
29,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,282,0.8500000000000001
29,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,728,0.8500000000000001
29,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,918,0.8500000000000001
29,100,100,0.9,Difference,Not Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,81,0.8500000000000001
30,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,80,0.8461538461538461
30,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,792,0.8461538461538461
30,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,1,0.8461538461538461
30,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,940,0.8461538461538461
30,500,200,0.9,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,774,0.8461538461538461
31,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,47,0.8461538461538461
31,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,156,0.8461538461538461
31,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,502,0.8461538461538461
31,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,954,0.8461538461538461
31,500,200,0.9,Difference,Not Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level post lowercase,binary,219,0.8461538461538461
32,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,846,0.8292682926829268
32,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,359,0.8292682926829268
32,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,920,0.8292682926829268
32,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,647,0.8292682926829268
32,200,100,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,245,0.8292682926829268
33,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,507,0.8250000000000001
33,100,200,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,None,no_topic,None,[],Pre_trained Model,Level concatenation uppercase,binary,716,0.8250000000000001
